,music_names,labels,chroma_rms_mean,chroma_rms_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,mfcc_mean_14,mfcc_var_14,mfcc_mean_15,mfcc_var_15,mfcc_mean_16,mfcc_var_16,mfcc_mean_17,mfcc_var_17,mfcc_mean_18,mfcc_var_18,mfcc_mean_19,mfcc_var_19,mfcc_mean_20,mfcc_var_20
144,Play-Doh meets Dora - Carmen María and Edu Espinal.mp3,Happy,0.18633619,0.0027009537,0.40835562,0.0895859,1770.433839234264,320519.8675997636,2088.281059851995,251717.9864694704,3967.4593426494775,1669626.1132153594,0.058292920375387,0.0011495996896584554,2.9753485e-06,0.027543476,-2.9896017e-05,0.0031085499,172.265625,-124.60294,4287.8223,101.30996,902.6997,-15.212747,588.38934,57.71448,306.35968,7.6126647,255.2366,16.01695,107.874855,3.9388359,124.18944,14.036722,68.27762,7.7230463,60.29585,5.658918,104.65927,1.9298396,46.09799,8.683777,81.29529,4.4316688,47.444668,0.43805233,93.58327,-4.467346,44.33565,2.5244522,48.6864,-3.2948914,43.988976,4.3864174,54.3486,-4.1705666,60.65591,-3.0453029,73.611374
145,Vacation Song - Reed Mathis.mp3,Happy,0.13048813,0.0006854077,0.24695747,0.08105238,1181.799063095188,40212.653722556184,1383.1223863463224,16088.606229845913,2587.709352475571,182897.6460653366,0.05608204939047988,0.0002157033454726386,2.0373295e-06,0.014866751,-1.3374211e-05,0.00069163344,99.38401442307692,-176.75327,1071.149,160.40639,119.7278,-40.73614,99.46145,69.57787,136.87718,-11.80801,82.45339,2.8920202,57.064125,-8.060737,54.404194,-4.6071377,82.2217,3.8391411,68.778694,-6.588092,58.541348,0.61513436,52.66127,-0.14618732,68.59245,-3.4329858,96.69049,-9.37484,72.9673,-9.680907,60.216167,-3.79815,78.52558,-5.6444755,76.82589,-5.728443,64.76598,-1.697857,81.87755,-11.79359,99.83878
146,She No Dull Beat - Nana Kwabena.mp3,Happy,0.07819064,0.002881104,0.36616817,0.089445755,2481.1464099619507,1318956.055266345,2412.7097345482753,267580.6679283357,5021.052971712945,4882972.011216257,0.10272538034539473,0.005418321090139277,-9.798798e-07,0.0016322198,-7.684318e-06,0.005464183,99.38401442307692,-190.89952,14833.45,81.08598,2305.2646,-5.8046317,955.9638,22.225023,308.42212,-5.454323,247.47255,0.24038261,168.25562,-9.105872,73.84081,-6.0953646,69.188034,-14.144648,108.93932,-10.021959,109.180595,-16.444155,49.791145,-10.214751,71.64154,-15.356483,69.00211,-9.200802,75.182915,-10.439924,107.47762,-1.1983522,102.24054,-8.391257,45.26837,-5.907674,38.119904,-11.803487,41.41185,-5.925239,79.77513
147,Life After Death - DJ Freedem.mp3,Happy,0.2568657,0.014486239,0.55561733,0.084317945,830.5085505089562,1387142.871627464,1142.4963485985481,1198910.9765414635,1643.106731025058,6861632.92009361,0.030769277283281733,0.0048389692591444405,3.4961875e-05,0.05225,2.458202e-05,0.017279664,151.99908088235293,-334.63953,11733.407,105.27208,3249.4211,78.91842,2175.9631,52.901188,816.751,36.557827,343.57697,25.851744,134.28723,13.252069,78.753685,12.808421,53.881084,5.8075395,52.36022,10.659251,51.15413,5.226303,54.085537,8.236945,43.44477,5.261707,37.830715,3.972197,39.568306,-0.24484643,46.143982,-0.7838098,31.267342,0.06051012,25.521612,1.2869537,27.559374,0.30798936,25.807917,0.8840398,19.930065
148,Jah Jah Bangs - Quincas Moreira.mp3,Happy,0.24560003,0.015963636,0.41610265,0.09826712,1303.5713418526875,565453.357821532,1601.662517888714,406430.8104750695,2711.741935800842,2838449.821002403,0.04702201347232972,0.001164025913171165,1.3358648e-07,0.04728093,-0.00014010305,0.013489458,99.38401442307692,-142.7982,7434.884,133.96207,1432.4685,-15.380617,616.5997,29.917452,347.56824,12.394821,152.2172,17.306246,95.841225,10.342491,102.497536,8.843023,73.87412,7.7120085,74.050964,3.6487021,63.962242,0.17634876,62.53336,3.6395018,73.72855,3.0952563,54.60591,4.265152,55.107796,0.30154958,44.094585,2.5095472,44.034786,-0.9898846,75.74531,-2.687222,55.743553,-3.9351182,54.950115,0.49492764,66.96592
149,Fiesta de la Vida - Aaron Kenny.mp3,Happy,0.18717621,0.011373756,0.41379148,0.096986264,1645.2494895884684,443501.58513961144,2348.6831939060785,233300.10304661377,3929.1929073747096,3435582.3828255325,0.046365554856811146,0.0014644937937391465,-1.30973e-06,0.0413387,-2.3128875e-06,0.0014578712,135.99917763157896,-163.25433,2494.3176,97.476166,535.5045,20.755627,255.63927,36.09043,121.93686,13.002782,89.92052,18.351076,64.016716,11.350792,83.648445,10.233137,48.045643,3.0846229,66.42935,7.613242,69.49546,-3.6969845,48.796852,4.048094,53.701626,-5.756875,68.35618,-1.2643825,79.72607,-5.5674343,57.358917,2.7378979,39.927498,-3.6631875,47.729813,3.0310118,47.102898,-3.3450313,59.6823,-3.571765,84.521484
150,The Missing 11th - DJ Williams.mp3,Happy,0.09915391,0.007914189,0.39235634,0.08576381,1572.6583295040216,773435.8567451935,1834.6861579274062,409849.20208237506,3160.872553302777,3728156.7938749604,0.0763192663989938,0.0034829788303120213,-6.8225218e-06,0.0046532857,0.00050161744,0.008462189,107.666015625,-219.12532,11986.386,132.05069,1789.5809,-3.2838495,441.07373,21.142488,217.4213,-5.7038794,73.00118,-3.6071959,251.33768,2.155118,68.53427,0.7247613,165.6415,-2.4661806,67.78106,0.6035211,75.63451,-13.921443,113.32167,-7.793559,100.91144,-8.577504,64.51457,-2.6008005,78.69399,-5.334526,49.81964,-4.591285,75.055305,-3.629455,35.036694,-1.0512493,41.997963,-8.2244215,44.19546,-1.4186426,30.222565
151,Time Parade - Geographer.mp3,Happy,0.16118105,0.004102496,0.43848994,0.087017216,1527.0835499530115,1753326.4971949796,1816.3529669705276,1392345.3445317314,3418.9376594850523,9101067.010728035,0.039019038433630034,0.001641189491773148,-0.00053731946,0.021769851,-0.0012874954,0.0040314896,123.046875,-200.28773,13191.356,125.52802,3590.7253,30.079111,970.03735,26.407646,241.25871,12.546875,142.23657,18.613813,87.0302,7.4913273,66.837265,12.185571,39.97192,6.890418,41.772186,8.56828,36.76263,3.402201,30.146212,6.5612326,37.35358,0.14668553,45.01896,3.05519,34.133347,0.42543194,38.507927,1.7698355,29.523825,-1.0255021,34.080418,0.7415847,34.30952,-4.422858,45.586224,-0.91718245,33.70078
152,Take Me Down To The Fashion Show - NoMBe.mp3,Happy,0.17725784,0.010502437,0.50148314,0.07956437,2872.9081235643125,1913810.3342521507,3240.9441502924533,275526.1618217597,6769.134067972378,6986589.68327114,0.10080022191853716,0.008779111323619524,-2.2659694e-06,0.012907955,-0.00013177695,0.0143597955,103.359375,-152.17336,6225.9326,76.32418,1069.504,65.12083,969.0415,20.502077,298.79828,23.495289,138.54126,14.0462475,54.07459,7.106244,86.36165,8.256532,53.69703,-2.144262,36.41682,4.609937,47.707493,-6.6440134,54.447998,-0.53252625,49.627872,-10.180174,56.467407,-0.10760525,47.874653,-4.7825904,49.7604,3.9143708,30.749668,-10.644015,34.477688,-2.208605,32.856487,-4.3336267,49.879414,2.3755338,27.831686
153,Whip - Yung Logos.mp3,Happy,0.1915471,0.008922968,0.34327284,0.0885562,863.6967676964289,880657.623336436,896.2959402614965,489040.619371485,1455.1912006578948,2959475.0176995858,0.05190407011900155,0.0038282969196738403,0.00030527439,0.034060437,0.001242022,0.006363171,63.02400914634146,-259.31635,12052.506,174.09029,4673.62,38.326595,1774.7054,20.71363,392.12903,-1.0534513,196.56247,-2.6723888,124.36938,-7.2365966,110.85592,-6.4302545,78.28096,-13.198343,72.828735,-15.6587925,157.85994,-17.612486,126.80101,-9.740604,76.79374,-8.227616,74.62571,-9.363322,68.33695,-12.111644,52.081223,-10.529309,66.009735,-6.292678,35.964954,0.97598594,29.819786,3.6246042,77.002426,-1.2558068,134.55182
154,Alpine Bierhalle - Aaron Kenny.mp3,Happy,0.06381932,0.0010468705,0.24677078,0.093188144,1405.0248598235146,446455.4952980575,1636.5611921208097,257369.94004135407,2609.8925516701333,2499948.6436442873,0.06653285543246903,0.0016203864326685374,-8.409064e-06,0.004045563,-8.205137e-06,0.0007302682,117.45383522727273,-293.63217,5653.294,119.156105,1198.4993,-17.452818,468.95163,16.053448,261.14682,-18.802992,142.02054,-13.952056,333.1921,-16.375568,142.55183,-5.561293,111.18484,-11.882847,95.42571,-9.781547,145.95912,-13.477244,122.00133,-8.420234,102.15633,-8.255798,86.14745,-0.79263157,98.97972,7.2168922,226.20206,8.575645,249.29912,6.306266,241.9272,4.470137,177.931,1.5741735,151.57518,10.585334,138.0096
155,Across the Savannah - Aaron Kenny.mp3,Happy,0.12230381,0.0018425265,0.32480314,0.08999264,933.587597477834,237047.87518389284,1639.3407696794484,407528.98078102944,1617.4235529943885,2661537.3392205746,0.029561045738196595,0.00018007371924820203,2.3260012e-07,0.014679081,-1.5307833e-05,0.0006420213,117.45383522727273,-257.62085,4530.8164,153.82104,698.08594,31.629623,547.77856,21.126307,131.73137,13.168821,269.6457,0.9770984,149.21309,-6.0038176,121.33057,-7.984048,153.25542,-8.175376,164.50024,-1.9870999,179.48018,-2.5915387,84.8918,0.83711296,74.32486,-0.6082318,98.58524,-2.9430947,112.135216,-2.5662138,70.22666,-2.3609133,76.6359,-4.7212477,88.952736,1.5864232,58.33252,-1.9388562,55.113777,5.1747646,55.88671
156,AnaCaptainslogue - Noir Et Blanc Vie.mp3,Happy,0.12249052,0.0028195395,0.18847899,0.0842035,502.31786404809543,76010.04490757508,832.2949388694045,47032.23019749295,568.7298943014706,241451.40216620197,0.034502436871130034,0.0005118923500838828,-3.82979e-05,0.01706572,4.3641856e-05,0.0003459426,143.5546875,-393.58908,2832.4473,156.9948,1219.7545,54.958057,279.82715,21.83061,138.08154,12.500682,107.217285,8.007953,79.60045,0.45572594,52.846207,-6.8807654,56.629467,-8.468243,93.88067,-5.9858966,72.26385,-2.417815,90.22593,0.86152786,155.43997,0.74605674,333.791,-2.456769,376.38037,-5.665446,218.44325,-5.966614,130.13371,-3.2363677,184.92383,-1.897544,181.91829,-1.1436839,213.90843,-0.17575367,398.3273
157,Creek Whistle - Steve Adams.mp3,Happy,0.1559395,0.005177118,0.261735,0.08582718,1189.3681962815951,382054.98378091014,1883.5135713183802,550277.7539375485,2325.885935685952,4039485.957414415,0.039903008900928794,0.000270712798299154,-1.0764193e-07,0.022569936,-5.5535747e-05,0.0027048637,135.99917763157896,-195.83069,6240.657,150.97049,1105.427,31.998903,593.00464,8.392453,150.53966,9.846826,197.98584,4.011514,70.88198,-4.071407,78.351425,-7.5534735,95.78916,-7.149697,62.15709,-4.312059,88.614105,-8.455275,102.13306,-6.5751724,75.608315,-8.406274,61.14854,-2.6296337,67.895645,-2.7743669,55.7556,-0.26474312,57.920395,-7.4889507,43.362537,-1.9846885,51.463314,-9.136287,44.38065,-0.88582534,54.173714
158,RhythmOrganyzer - Noir Et Blanc Vie.mp3,Happy,0.04390639,0.0009796906,0.2344931,0.09688651,1247.553812441804,210952.40054049355,1265.110065869588,179420.84174105935,2214.844940468992,1195781.3892672341,0.07162239381772446,0.0013358017039448236,-1.2953802e-05,0.0007873585,1.4070236e-05,0.0016045992,117.45383522727273,-334.8218,8191.4785,147.01352,994.1273,-32.844723,578.3118,1.3856883,358.17752,-6.1054206,159.64027,-9.735665,162.40468,-10.970657,156.1336,-8.443996,153.66695,-8.143082,158.6477,-4.7287464,72.49564,1.8727899,183.35864,10.676605,148.07913,13.459178,233.18861,11.463416,173.67216,13.895048,246.07518,9.1805935,153.86916,3.6130302,142.92297,4.6361876,102.016495,-3.9379013,232.05672,4.8455086,128.03122
159,Ponte de Abril - Steve Adams.mp3,Happy,0.14521074,0.0063315155,0.28674564,0.09026705,1267.6505218355883,499815.4236677734,1822.0392764235864,458426.9662463998,2602.1925982306984,4150125.10957907,0.04448725933630031,0.00048585432476097855,1.4642546e-06,0.019153858,-4.4551853e-05,0.0031157983,135.99917763157896,-201.34555,7625.992,136.64778,1351.0573,18.291813,433.08597,27.164585,127.299065,9.775963,101.54832,7.576725,72.62829,-5.8756356,57.73851,-8.195609,84.25218,-16.360613,61.533123,-7.113855,84.26392,-11.883273,68.751724,-7.227283,86.81163,-8.825307,55.363377,-4.039219,66.65158,-7.928402,106.85941,-8.255872,124.6937,-16.192562,63.13648,-10.409417,61.00659,-11.9414625,49.528545,-5.478738,96.99366
160,Pluckandplay - Kwon.mp3,Happy,0.12858155,0.006983096,0.21991484,0.09168757,1340.968556834866,784921.1629539261,1851.5900379912343,236569.4151438696,2473.1267120077882,4434664.362873237,0.0687595993372678,0.006870336757844844,5.6490742e-05,0.013352412,-2.8470167e-05,0.0047599566,143.5546875,-331.50238,7450.7026,113.59774,1056.791,45.167206,402.44257,64.533066,478.101,15.738958,436.52185,11.988129,450.92743,-19.829863,368.5869,5.5759172,242.42773,-3.3113344,242.76677,-16.082012,434.85904,17.26472,281.68692,1.1511903,212.66824,-3.491284,206.74352,19.717783,174.05125,-3.182192,152.93129,12.272302,117.672165,4.6125045,79.05762,3.7218935,62.09941,12.764479,80.46746,-8.459096,68.346054
161,MydNyte - Noir Et Blanc Vie.mp3,Happy,0.15691066,0.0076510804,0.3786,0.08807655,692.7144434911887,173234.70457208782,1135.3990228834684,168003.36863516027,1130.7681623996227,1065080.3510457182,0.028707687330688854,0.0001411430279823682,-1.4297501e-05,0.023191847,-8.409175e-05,0.0034616732,99.38401442307692,-255.7679,2558.5293,166.36717,864.3978,30.764778,495.65112,24.49337,226.43837,15.712895,220.45433,10.525456,218.36794,1.5895014,111.168274,0.8746832,118.940704,-5.4734135,82.90432,-7.310364,108.86126,-11.199441,125.88271,-14.852681,149.94012,-11.62193,148.29424,-12.463129,107.326416,-9.671847,63.187634,-9.072333,89.551056,-11.131231,73.1065,-8.840913,52.294415,-3.3723795,59.617695,1.3420539,45.610863
162,Don't Wanna Be - Kwon.mp3,Happy,0.24293709,0.0029431945,0.31814295,0.09907017,1433.7522146975862,663346.0771556478,2155.615559139203,692790.7831316051,3409.579382739938,6329616.513896133,0.03764338537635449,0.00048096550285200887,1.4578995e-05,0.054456096,-1.3217132e-05,0.0030961272,112.34714673913044,-194.92523,10022.844,109.70046,1278.2424,38.329296,1071.9202,42.044167,697.19403,27.591778,313.59872,4.8187375,294.61877,13.071134,266.2433,15.47424,177.04367,-0.98223406,294.84286,11.618512,113.134865,-1.9618111,161.53702,7.465793,96.95452,3.6924856,41.96991,3.389597,69.47596,-1.8955233,65.00105,1.3639048,65.31406,-6.3300157,77.89567,2.3612356,211.41953,-0.04731401,105.94448,4.592153,128.77827
163,Timpani Beat - Nana Kwabena.mp3,Happy,0.06471052,0.004015082,0.32588425,0.09351276,1957.8782018508803,971869.2868057006,2262.1136393534766,475215.1638105833,4093.408581051664,5967707.665735949,0.07951274671052631,0.0028486018929086017,-0.0001233709,0.0010889355,0.00010521918,0.005908877,112.34714673913044,-280.10086,24150.264,88.18094,2217.9453,12.827325,1077.28,5.669846,464.1232,-5.433079,289.63,4.7644143,302.91367,2.5174532,188.13301,-1.2851788,78.99711,-12.803192,153.99277,-14.433953,133.69186,-11.173228,77.61622,0.9308137,181.44662,-1.3540107,197.78447,-1.161127,115.05529,-5.093825,65.48127,-0.63637936,71.26184,-7.4857507,84.84605,-5.574131,60.27911,-10.816925,52.90683,-8.65668,81.81696
164,Revenge Body Beat - Nana Kwabena.mp3,Happy,0.15983582,0.011810482,0.42720422,0.09628005,2021.7062744088103,1474411.8255534892,2199.2867340684966,584447.120051636,4333.2237975885255,6170681.364075713,0.09051343604876161,0.003991397112114626,1.0974749e-05,0.013041863,-4.237995e-05,0.016616946,143.5546875,-180.86256,13811.174,95.03702,1768.0867,18.212059,1072.5725,40.536755,592.912,6.4547167,261.29456,-1.5978719,302.6487,8.708932,149.18251,10.367867,145.10083,-7.5474744,137.11073,-0.05277897,91.18093,1.5538946,79.676384,2.7940114,128.53012,-4.9119463,89.188545,1.7138766,106.54295,2.5774577,180.8377,0.5963151,127.622215,-5.507405,62.998222,-3.599665,85.70209,-7.78864,92.651184,-3.9529178,88.621544
165,No Starlight Dey Beat - Nana Kwabena.mp3,Happy,0.2639056,0.007446151,0.47892845,0.09558066,2179.3994952922367,1722781.198414512,2589.19060912606,593429.4742494244,4874.803856061339,9069133.145609185,0.05565196884674923,0.0023358088173420326,-1.4111719e-05,0.04107697,-1.8756671e-05,0.018473942,123.046875,-121.28228,10620.733,81.409035,1916.8489,38.152145,667.31116,37.534584,373.32367,17.220406,160.60754,24.158667,206.22395,15.633249,139.22513,16.123102,93.358,1.839963,104.3811,6.725175,76.57636,3.692589,67.91123,11.685893,54.676834,5.454267,50.79421,5.4355183,72.63131,0.37553185,49.58019,3.8635972,36.83324,1.4509219,50.929638,3.0699904,34.068127,-4.477303,30.344023,1.663301,28.651165
166,Stinson - Reed Mathis.mp3,Happy,0.09002848,0.0016217125,0.32488945,0.094783284,851.8258774401571,102370.69381450453,1327.8336072119566,122490.51019939165,1678.1231859520124,797870.8746276713,0.02828289776025542,0.00016965205715291037,7.602042e-07,0.008237168,4.2556152e-05,0.00032584972,112.34714673913044,-259.0461,2942.464,161.74165,507.39584,5.5084405,470.68652,45.403606,238.08276,14.464805,158.28308,10.38652,67.79915,-0.16142169,40.892075,-2.2244475,45.101727,4.1395297,48.248325,2.1396103,38.017723,1.571882,44.785717,5.0740066,69.353386,-3.6822026,80.02137,-3.634566,46.0812,-2.7391088,41.21478,-6.901389,21.7195,-9.370888,39.46851,-4.880002,73.23158,-2.2506828,69.56616,-3.6115453,60.61764
167,Tropic - Anno Domini Beats.mp3,Happy,0.16165295,0.014687708,0.38138908,0.106537715,1310.1216297241363,887297.5208107753,1468.474942612772,520176.21765852254,2539.0846465025156,4343212.78088088,0.05463383441369969,0.001587163256637241,-6.453016e-06,0.023156798,-8.717708e-05,0.01000482,99.38401442307692,-210.26413,6766.0156,134.02235,2528.065,-9.854622,1029.5531,0.66196805,683.45795,-4.9125195,379.6093,-4.124151,423.01358,-5.8186088,289.14392,-0.7171825,314.82465,-4.8298845,303.12085,-6.1080384,184.23149,-7.8730416,169.87993,-3.256783,137.12946,-3.2903135,107.05061,-1.6792928,100.85746,-6.332663,108.24583,-4.506651,69.02749,-1.7320075,65.341965,4.452402,114.45126,5.0960536,97.320564,1.015482,101.5082
168,Denver Avenue - Reed Mathis.mp3,Happy,0.10515936,0.0026483804,0.33281192,0.08578944,1620.7725129341177,508023.3677068961,2046.905431610278,245459.94891475292,3559.0534788905284,2625304.5042868913,0.05640366498161765,0.0009750232461414535,-1.4647767e-06,0.0113958,-4.898977e-06,0.0007381714,107.666015625,-189.11325,3791.5574,105.22598,933.15497,0.7903669,201.45251,46.613075,127.0654,8.5169115,57.878544,13.96341,89.84081,-6.341283,51.409332,2.2279477,60.355854,-3.31998,57.779087,3.1727335,50.982487,-3.7563689,55.824474,3.8553576,48.861877,-11.223842,38.25731,-9.616524,54.8533,-14.470388,60.118916,-7.8678346,47.41984,-13.316292,53.848877,-3.4947143,41.09313,-11.174493,43.635044,-10.658199,79.36074
169,Sonatina No 2 in F Major Rondo - Joel Cummins.mp3,Happy,0.08334432,0.001472975,0.21727537,0.083102025,964.5268451729665,37560.16437103652,1052.9197731581553,35300.38854804982,1593.6403634747485,108725.47593320142,0.05802761585719814,0.00028745957476412947,-5.0069576e-07,0.007423141,-6.5222724e-07,0.00018775043,107.666015625,-267.47653,2251.3044,171.53734,204.94125,-31.90098,227.71065,3.9499507,138.8274,-14.0633545,183.17014,-14.782451,64.95629,-12.683721,76.38296,-8.887821,160.18288,-5.7068815,139.22452,-3.762916,85.67288,-9.561725,91.674805,-13.459737,93.76987,-12.850205,130.36232,-11.317791,102.320786,-13.920667,75.26651,-11.56874,53.31086,-11.372765,51.031757,-10.485914,47.343475,-7.0328503,47.582016,-2.9393575,106.780334
170,The Joint is Jumpin - Joel Cummins.mp3,Happy,0.09438032,0.0014954607,0.27444342,0.08369293,871.7255002104001,13041.088307105454,1009.5945282832263,18962.564716832872,1499.2826007098975,45295.019643325446,0.04750009070239938,9.943393966277281e-05,-4.6922398e-07,0.008450138,4.0731707e-06,0.00037929794,95.703125,-239.30064,2216.5447,182.85432,193.03944,-31.024405,112.01555,15.444186,106.4137,-9.077285,83.40106,-9.048907,43.544216,-17.61136,50.49831,-17.923214,42.02706,-12.874725,37.6677,-11.953066,34.969326,-12.571544,33.401844,-18.44326,55.881996,-18.79335,55.528107,-14.321132,39.464558,-9.990873,60.868046,-7.93789,45.506863,-6.0128865,48.734062,-5.7493496,57.471436,-10.673902,87.52396,-7.2230244,69.93839
171,In the Sweet By and By - Zachariah Hickman.mp3,Happy,0.19028886,0.0017014937,0.30901095,0.08203174,1697.7359865634492,88912.44166139896,1821.763642960582,55571.63469217366,3337.8298165997485,475331.24617881107,0.09761996904024768,0.00047607740508385577,-4.4654485e-06,0.030777885,1.1551178e-05,0.0022301208,95.703125,-84.52991,1672.8317,117.68177,366.94876,-30.652609,176.82361,30.177315,77.961205,-11.877356,68.03001,12.08701,81.45325,-12.45779,78.44508,0.7784325,66.29793,-12.770756,49.586666,-5.2593656,56.751026,-8.820704,61.481194,-1.4057004,67.75242,-10.986906,57.51785,-4.188983,61.115627,-3.1234193,94.36674,4.354304,97.61719,-4.0205946,76.468956,0.12577078,66.70217,-10.195447,79.92405,-8.624595,50.479904
172,Outside the Box - Patrick Patrikios.mp3,Happy,0.08068626,0.0015566015,0.32748327,0.092798926,397.27862904212094,37746.241447057226,517.1079709762254,53305.12537203902,624.8878880550986,208199.0639648752,0.029144192627708978,0.00018746743479502558,7.2138147e-07,0.0043661026,-2.9785522e-05,0.0009923336,99.38401442307692,-385.432,3671.8618,187.91002,1027.8373,76.46247,1276.3217,29.596235,108.950195,17.04919,156.57904,5.4117064,27.858791,-2.1868508,99.2994,-0.6667173,37.523895,-4.9693832,25.206388,-10.505583,61.362007,-7.792447,23.348461,-5.7253847,25.775087,-4.715225,22.88519,-2.0302393,25.967514,-2.7496014,37.760414,-3.312689,32.735306,-3.6864052,32.938774,-3.916688,64.18497,-5.3658276,24.90368,-1.6620955,17.3655
